trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
20171108_LibBMB_08,13:25:00,13:25:00,BMB/Slip5,2,,,,
20171108_LibBMB_09,13:45:00,13:45:00,PORTLIBERTE,1,,,,
20171108_LibBMB_09,14:05:00,14:05:00,BMB/Slip5,2,,,,
20171108_LibBMB_10,14:25:00,14:25:00,PORTLIBERTE,1,,,,
20171108_LibBMB_10,14:45:00,14:45:00,BMB/Slip5,2,,,,
20171108_LibBMB_11,15:05:00,15:05:00,PORTLIBERTE,1,,,,
20171108_LibBMB_11,15:25:00,15:25:00,BMB/Slip5,2,,,,
20171108_LibBMB_12,15:45:00,15:45:00,PORTLIBERTE,1,,,,
20171108_LibBMB_12,16:05:00,16:05:00,BMB/Slip5,2,,,,
20171108_LibBMB_13,16:25:00,16:25:00,PORTLIBERTE,1,,,,
20171108_LibBMB_13,16:45:00,16:45:00,BMB/Slip5,2,,,,
20171108_LibBMB_14,17:05:00,17:05:00,PORTLIBERTE,1,,,,
20171108_LibBMB_14,17:25:00,17:25:00,BMB/Slip5,2,,,,
20171108_LibBMB_15,17:45:00,17:45:00,PORTLIBERTE,1,,,,
20171108_LibBMB_15,18:05:00,18:05:00,BMB/Slip5,2,,,,
20171108_LibBMB_16,06:20:00,06:20:00,BMB/Slip5,1,,,,
20171108_LibBMB_16,06:40:00,06:40:00,PORTLIBERTE,2,,,,
20171108_LibBMB_17,07:00:00,07:00:00,BMB/Slip5,1,,,,
20171108_LibBMB_17,07:20:00,07:20:00,PORTLIBERTE,2,,,,
20171108_LibBMB_18,07:40:00,07:40:00,BMB/Slip5,1,,,,
20171108_LibBMB_18,08:00:00,08:00:00,PORTLIBERTE,2,,,,
20171108_LibBMB_19,08:20:00,08:20:00,BMB/Slip5,1,,,,
20171108_LibBMB_19,08:40:00,08:40:00,PORTLIBERTE,2,,,,
20171108_LibBMB_20,09:00:00,09:00:00,BMB/Slip5,1,,,,
20171108_LibBMB_20,09:20:00,09:20:00,PORTLIBERTE,2,,,,
20171108_LibBMB_21,09:40:00,09:40:00,BMB/Slip5,1,,,,
20171108_LibBMB_21,10:00:00,10:00:00,PORTLIBERTE,2,,,,
20171108_LibBMB_22,13:25:00,13:25:00,BMB/Slip5,1,,,,
20171108_LibBMB_22,13:45:00,13:45:00,PORTLIBERTE,2,,,,
20171108_LibBMB_23,14:05:00,14:05:00,BMB/Slip5,1,,,,
20171108_LibBMB_23,14:25:00,14:25:00,PORTLIBERTE,2,,,,
20171108_LibBMB_24,14:45:00,14:45:00,BMB/Slip5,1,,,,
20171108_LibBMB_24,15:05:00,15:05:00,PORTLIBERTE,2,,,,
20171108_LibBMB_25,15:25:00,15:25:00,BMB/Slip5,1,,,,
20171108_LibBMB_25,15:45:00,15:45:00,PORTLIBERTE,2,,,,
20171108_LibBMB_26,16:05:00,16:05:00,BMB/Slip5,1,,,,
20171108_LibBMB_26,16:25:00,16:25:00,PORTLIBERTE,2,,,,
20171108_LibBMB_27,16:45:00,16:45:00,BMB/Slip5,1,,,,
20171108_LibBMB_27,17:05:00,17:05:00,PORTLIBERTE,2,,,,
20171108_LibBMB_28,17:25:00,17:25:00,BMB/Slip5,1,,,,
20171108_LibBMB_28,17:45:00,17:45:00,PORTLIBERTE,2,,,,
20171108_LibBMB_29,18:05:00,18:05:00,BMB/Slip5,1,,,,
20171108_LibBMB_29,18:25:00,18:25:00,PORTLIBERTE,2,,,,
20171108_HarP79_01,06:50:00,06:50:00,HARBORSIDE,1,,,,
20171108_HarP79_01,07:10:00,07:10:00,MIDTOWN,2,,,,
20171108_HarP79_02,07:30:00,07:30:00,HARBORSIDE,1,,,,
20171108_HarP79_02,07:50:00,07:50:00,MIDTOWN,2,,,,
20171108_HarP79_03,08:10:00,08:10:00,HARBORSIDE,1,,,,
20171108_HarP79_03,08:30:00,08:30:00,MIDTOWN,2,,,,
20171108_HarP79_04,08:50:00,08:50:00,HARBORSIDE,1,,,,
20171108_HarP79_04,09:10:00,09:10:00,MIDTOWN,2,,,,
20171108_HarP79_05,09:30:00,09:30:00,HARBORSIDE,1,,,,
20171108_HarP79_05,09:50:00,09:50:00,MIDTOWN,2,,,,
20171108_HarP79_06,10:10:00,10:10:00,HARBORSIDE,1,,,,
20171108_HarP79_06,10:30:00,10:30:00,MIDTOWN,2,,,,
20171108_HarP79_07,15:15:00,15:15:00,HARBORSIDE,1,,,,
20171108_HarP79_07,15:40:00,15:40:00,MIDTOWN,2,,,,
20171108_HarP79_08,15:55:00,15:55:00,HARBORSIDE,1,,,,
20171108_HarP79_08,16:20:00,16:20:00,MIDTOWN,2,,,,
20171108_HarP79_09,16:35:00,16:35:00,HARBORSIDE,1,,,,
20171108_HarP79_09,17:00:00,17:00:00,MIDTOWN,2,,,,
20171108_HarP79_10,17:15:00,17:15:00,HARBORSIDE,1,,,,
20171108_HarP79_10,17:40:00,17:40:00,MIDTOWN,2,,,,
20171108_HarP79_11,17:55:00,17:55:00,HARBORSIDE,1,,,,
20171108_HarP79_11,18:00:00,18:00:00,MIDTOWN,2,,,,
20171108_HarP79_12,06:30:00,06:30:00,MIDTOWN,1,,,,
20171108_HarP79_12,06:50:00,06:50:00,HARBORSIDE,2,,,,
20171108_HarP79_103,07:10:00,07:10:00,MIDTOWN,1,,,,
20171108_HarP79_103,07:30:00,07:30:00,HARBORSIDE,2,,,,
20171108_HarP79_14,07:50:00,07:50:00,MIDTOWN,1,,,,
20171108_HarP79_14,08:10:00,08:10:00,HARBORSIDE,2,,,,
20171108_HarP79_15,08:30:00,08:30:00,MIDTOWN,1,,,,
20171108_HarP79_15,08:50:00,08:50:00,HARBORSIDE,2,,,,
20171108_HarP79_16,09:10:00,09:10:00,MIDTOWN,1,,,,
20171108_HarP79_16,09:30:00,09:30:00,HARBORSIDE,2,,,,
20171108_HarP79_17,09:50:00,09:50:00,MIDTOWN,1,,,,
20171108_HarP79_17,10:10:00,10:10:00,HARBORSIDE,2,,,,
20171108_HarP79_18,15:00:00,15:00:00,MIDTOWN,1,,,,
20171108_HarP79_18,15:15:00,15:15:00,HARBORSIDE,2,,,,
20171108_HarP79_19,15:40:00,15:40:00,MIDTOWN,1,,,,
20171108_HarP79_19,15:55:00,15:55:00,HARBORSIDE,2,,,,
20171108_HarP79_20,16:20:00,16:20:00,MIDTOWN,1,,,,
20171108_HarP79_20,16:35:00,16:35:00,HARBORSIDE,2,,,,
20171108_HarP79_21,17:00:00,17:00:00,MIDTOWN,1,,,,
20171108_HarP79_21,17:15:00,17:15:00,HARBORSIDE,2,,,,
20171108_HarP79_22,17:40:00,17:40:00,MIDTOWN,1,,,,
20171108_HarP79_22,17:55:00,17:55:00,HARBORSIDE,2,,,,
20171108_HNJP79_01,06:55:00,06:55:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_01,07:10:00,07:10:00,MIDTOWN,2,,,,
20171108_HNJP79_02,07:35:00,07:35:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_02,07:50:00,07:50:00,MIDTOWN,2,,,,
20171108_HNJP79_03,08:15:00,08:15:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_03,08:30:00,08:30:00,MIDTOWN,2,,,,
20171108_HNJP79_04,08:55:00,08:55:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_04,09:10:00,09:10:00,MIDTOWN,2,,,,
20171108_HNJP79_05,09:35:00,09:35:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_05,09:50:00,09:50:00,MIDTOWN,2,,,,
20171108_HNJP79_06,10:15:00,10:15:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_06,10:30:00,10:30:00,MIDTOWN,2,,,,
20171108_HNJP79_07,15:10:00,15:10:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_07,15:40:00,15:40:00,MIDTOWN,2,,,,
20171108_HNJP79_08,15:50:00,15:50:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_08,16:20:00,16:20:00,MIDTOWN,2,,,,
20171108_HNJP79_09,16:30:00,16:30:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_09,17:00:00,17:00:00,MIDTOWN,2,,,,
20171108_HNJP79_10,17:10:00,17:10:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_10,17:40:00,17:40:00,MIDTOWN,2,,,,
20171108_HNJP79_11,17:50:00,17:50:00,HOBOKENNJTTSTATION,1,,,,
20171108_HNJP79_11,18:20:00,18:20:00,MIDTOWN,2,,,,
20171108_HNJP79_12,06:30:00,06:30:00,MIDTOWN,1,,,,
20171108_HNJP79_12,06:55:00,06:55:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_13,07:10:00,07:10:00,MIDTOWN,1,,,,
20171108_HNJP79_13,07:35:00,07:35:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_14,07:50:00,07:50:00,MIDTOWN,1,,,,
20171108_HNJP79_14,08:15:00,08:15:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_15,08:30:00,08:30:00,MIDTOWN,1,,,,
20171108_HNJP79_15,08:55:00,08:55:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_16,09:10:00,09:10:00,MIDTOWN,1,,,,
20171108_HNJP79_16,09:35:00,09:35:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_17,09:50:00,09:50:00,MIDTOWN,1,,,,
20171108_HNJP79_17,10:15:00,10:15:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_18,15:00:00,15:00:00,MIDTOWN,1,,,,
20171108_HNJP79_18,15:20:00,15:20:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_19,15:40:00,15:40:00,MIDTOWN,1,,,,
20171108_HNJP79_19,16:00:00,16:00:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_20,16:20:00,16:20:00,MIDTOWN,1,,,,
20171108_HNJP79_20,16:40:00,16:40:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_21,17:00:00,17:00:00,MIDTOWN,1,,,,
20171108_HNJP79_21,17:20:00,17:20:00,HOBOKENNJTTSTATION,2,,,,
20171108_HNJP79_22,17:40:00,17:40:00,MIDTOWN,1,,,,
20171108_HNJP79_22,18:00:00,18:00:00,HOBOKENNJTTSTATION,2,,,,
20171109_HarBPT_01,06:40:00,06:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_01,06:47:00,06:47:00,BPT,2,,,,
20171109_HarBPT_02,06:55:00,06:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_02,07:02:00,07:02:00,BPT,2,,,,
20171109_HarBPT_03,07:10:00,07:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_03,07:17:00,07:17:00,BPT,2,,,,
20171109_HarBPT_04,07:25:00,07:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_04,07:32:00,07:32:00,BPT,2,,,,
20171109_HarBPT_05,07:40:00,07:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_05,07:47:00,07:47:00,BPT,2,,,,
20171109_HarBPT_06,07:55:00,07:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_06,08:02:00,08:02:00,BPT,2,,,,
20171109_HarBPT_07,08:10:00,08:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_07,08:17:00,08:17:00,BPT,2,,,,
20171109_HarBPT_08,08:25:00,08:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_08,08:32:00,08:32:00,BPT,2,,,,
20171109_HarBPT_09,08:40:00,08:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_09,08:47:00,08:47:00,BPT,2,,,,
20171109_HarBPT_10,08:55:00,08:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_10,09:02:00,09:02:00,BPT,2,,,,
20171109_HarBPT_11,09:10:00,09:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_11,09:17:00,09:17:00,BPT,2,,,,
20171109_HarBPT_12,09:25:00,09:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_12,09:32:00,09:32:00,BPT,2,,,,
20171109_HarBPT_13,09:40:00,09:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_13,09:47:00,09:47:00,BPT,2,,,,
20171109_HarBPT_14,09:55:00,09:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_14,10:02:00,10:02:00,BPT,2,,,,
20171109_HarBPT_15,10:10:00,10:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_15,10:17:00,10:17:00,BPT,2,,,,
20171109_HarBPT_16,10:25:00,10:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_16,10:32:00,10:32:00,BPT,2,,,,
20171109_HarBPT_17,10:40:00,10:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_17,10:47:00,10:47:00,BPT,2,,,,
20171109_HarBPT_18,10:55:00,10:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_18,11:02:00,11:02:00,BPT,2,,,,
20171109_HarBPT_19,11:10:00,11:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_19,11:17:00,11:17:00,BPT,2,,,,
20171109_HarBPT_20,11:25:00,11:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_20,11:32:00,11:32:00,BPT,2,,,,
20171109_HarBPT_21,11:40:00,11:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_21,11:47:00,11:47:00,BPT,2,,,,
20171109_HarBPT_22,11:55:00,11:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_22,12:02:00,12:02:00,BPT,2,,,,
20171109_HarBPT_23,12:10:00,12:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_23,12:17:00,12:17:00,BPT,2,,,,
20171109_HarBPT_24,12:25:00,12:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_24,12:32:00,12:32:00,BPT,2,,,,
20171109_HarBPT_25,12:40:00,12:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_25,12:47:00,12:47:00,BPT,2,,,,
20171109_HarBPT_26,12:55:00,12:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_26,13:02:00,13:02:00,BPT,2,,,,
20171109_HarBPT_27,13:10:00,13:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_27,13:17:00,13:17:00,BPT,2,,,,
20171109_HarBPT_28,13:25:00,13:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_28,13:32:00,13:32:00,BPT,2,,,,
20171109_HarBPT_29,13:40:00,13:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_29,13:47:00,13:47:00,BPT,2,,,,
20171109_HarBPT_30,13:55:00,13:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_30,14:02:00,14:02:00,BPT,2,,,,
20171109_HarBPT_31,14:10:00,14:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_31,14:17:00,14:17:00,BPT,2,,,,
20171109_HarBPT_32,14:25:00,14:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_32,14:32:00,14:32:00,BPT,2,,,,
20171109_HarBPT_33,14:40:00,14:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_33,14:47:00,14:47:00,BPT,2,,,,
20171109_HarBPT_34,14:55:00,14:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_34,15:02:00,15:20:00,BPT,2,,,,
20171109_HarBPT_35,15:10:00,15:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_35,15:17:00,15:17:00,BPT,2,,,,
20171109_HarBPT_36,15:25:00,15:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_36,15:32:00,15:32:00,BPT,2,,,,
20171109_HarBPT_37,15:40:00,15:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_37,15:47:00,15:47:00,BPT,2,,,,
20171109_HarBPT_38,15:55:00,15:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_38,16:02:00,16:02:00,BPT,2,,,,
20171109_HarBPT_39,16:10:00,16:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_39,16:17:00,16:17:00,BPT,2,,,,
20171109_HarBPT_40,16:25:00,16:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_40,16:32:00,16:32:00,BPT,2,,,,
20171109_HarBPT_41,16:40:00,16:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_41,16:47:00,16:47:00,BPT,2,,,,
20171109_HarBPT_42,16:55:00,16:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_42,17:02:00,17:02:00,BPT,2,,,,
20171109_HarBPT_43,17:10:00,17:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_43,17:17:00,17:17:00,BPT,2,,,,
20171109_HarBPT_44,17:25:00,17:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_44,17:32:00,17:32:00,BPT,2,,,,
20171109_HarBPT_45,17:40:00,17:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_45,17:47:00,17:47:00,BPT,2,,,,
20171109_HarBPT_46,17:55:00,17:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_46,18:02:00,18:02:00,BPT,2,,,,
20171109_HarBPT_47,18:10:00,18:10:00,HARBORSIDE,1,,,,
20171109_HarBPT_47,18:17:00,18:17:00,BPT,2,,,,
20171109_HarBPT_48,18:25:00,18:25:00,HARBORSIDE,1,,,,
20171109_HarBPT_48,18:32:00,18:32:00,BPT,2,,,,
20171109_HarBPT_49,18:40:00,18:40:00,HARBORSIDE,1,,,,
20171109_HarBPT_49,18:47:00,18:47:00,BPT,2,,,,
20171109_HarBPT_50,18:55:00,18:55:00,HARBORSIDE,1,,,,
20171109_HarBPT_50,19:02:00,19:02:00,BPT,2,,,,
20171109_HarBPT_51,06:47:00,06:47:00,BPT,1,,,,
20171109_HarBPT_51,06:55:00,06:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_52,07:02:00,07:02:00,BPT,1,,,,
20171109_HarBPT_52,07:10:00,07:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_53,07:17:00,07:17:00,BPT,1,,,,
20171109_HarBPT_53,07:25:00,07:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_54,07:32:00,07:32:00,BPT,1,,,,
20171109_HarBPT_54,07:40:00,07:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_55,07:47:00,07:47:00,BPT,1,,,,
20171109_HarBPT_55,07:55:00,07:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_56,08:02:00,08:02:00,BPT,1,,,,
20171109_HarBPT_56,08:10:00,08:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_57,08:17:00,08:17:00,BPT,1,,,,
20171109_HarBPT_57,08:25:00,08:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_58,08:32:00,08:32:00,BPT,1,,,,
20171109_HarBPT_58,08:40:00,08:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_59,08:47:00,08:47:00,BPT,1,,,,
20171109_HarBPT_59,08:55:00,08:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_60,09:02:00,09:02:00,BPT,1,,,,
20171109_HarBPT_60,09:10:00,09:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_61,09:17:00,09:17:00,BPT,1,,,,
20171109_HarBPT_61,09:25:00,09:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_62,09:32:00,09:32:00,BPT,1,,,,
20171109_HarBPT_62,09:40:00,09:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_63,09:47:00,09:47:00,BPT,1,,,,
20171109_HarBPT_63,09:55:00,09:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_64,10:02:00,10:02:00,BPT,1,,,,
20171109_HarBPT_64,10:10:00,10:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_65,10:17:00,10:17:00,BPT,1,,,,
20171109_HarBPT_65,10:25:00,10:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_66,10:32:00,10:32:00,BPT,1,,,,
20171109_HarBPT_66,10:40:00,10:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_67,10:47:00,10:47:00,BPT,1,,,,
20171109_HarBPT_67,10:55:00,10:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_68,11:02:00,11:02:00,BPT,1,,,,
20171109_HarBPT_68,11:10:00,11:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_69,11:17:00,11:17:00,BPT,1,,,,
20171109_HarBPT_69,11:25:00,11:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_70,11:32:00,11:32:00,BPT,1,,,,
20171109_HarBPT_70,11:40:00,11:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_71,11:47:00,11:47:00,BPT,1,,,,
20171109_HarBPT_71,11:55:00,11:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_72,12:02:00,12:02:00,BPT,1,,,,
20171109_HarBPT_72,12:10:00,12:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_73,12:17:00,12:17:00,BPT,1,,,,
20171109_HarBPT_73,12:25:00,12:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_74,12:32:00,12:32:00,BPT,1,,,,
20171109_HarBPT_74,12:40:00,12:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_75,12:47:00,12:47:00,BPT,1,,,,
20171109_HarBPT_75,12:55:00,12:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_76,13:02:00,13:02:00,BPT,1,,,,
20171109_HarBPT_76,13:10:00,13:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_78,13:32:00,13:32:00,BPT,1,,,,
20171109_HarBPT_78,13:40:00,13:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_77,13:17:00,13:17:00,BPT,1,,,,
20171109_HarBPT_77,13:25:00,13:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_79,13:47:00,13:47:00,BPT,1,,,,
20171109_HarBPT_79,13:55:00,13:55:00,HARBORSIDE,2,,,,
20171109_harBPT_80,14:02:00,14:02:00,BPT,1,,,,
20171109_harBPT_80,14:10:00,14:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_81,14:17:00,14:17:00,BPT,1,,,,
20171109_HarBPT_81,14:25:00,14:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_83,14:47:00,14:47:00,BPT,1,,,,
20171109_HarBPT_83,14:55:00,14:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_84,15:02:00,15:02:00,BPT,1,,,,
20171109_HarBPT_84,15:10:00,15:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_82a,14:32:00,14:32:00,BPT,1,,,,
20171109_HarBPT_82a,14:40:00,14:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_85,15:17:00,15:17:00,BPT,1,,,,
20171109_HarBPT_85,15:25:00,15:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_86,15:32:00,15:32:00,BPT,1,,,,
20171109_HarBPT_86,15:40:00,15:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_87,15:47:00,15:47:00,BPT,1,,,,
20171109_HarBPT_87,15:55:00,15:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_88,16:02:00,16:02:00,BPT,1,,,,
20171109_HarBPT_88,16:10:00,16:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_89,16:17:00,16:17:00,BPT,1,,,,
20171109_HarBPT_89,16:25:00,16:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_90,16:32:00,16:32:00,BPT,1,,,,
20171109_HarBPT_90,16:40:00,16:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_91,16:47:00,16:47:00,BPT,1,,,,
20171109_HarBPT_91,16:55:00,16:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_92,17:02:00,17:02:00,BPT,1,,,,
20171109_HarBPT_92,17:10:00,17:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_93,17:17:00,17:17:00,BPT,1,,,,
20171109_HarBPT_93,17:25:00,17:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_94,17:32:00,17:32:00,BPT,1,,,,
20171109_HarBPT_94,17:40:00,17:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_95,17:47:00,17:47:00,BPT,1,,,,
20171109_HarBPT_95,17:55:00,17:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_96,18:02:00,18:02:00,BPT,1,,,,
20171109_HarBPT_96,18:10:00,18:10:00,HARBORSIDE,2,,,,
20171109_HarBPT_97,18:17:00,18:17:00,BPT,1,,,,
20171109_HarBPT_97,18:25:00,18:25:00,HARBORSIDE,2,,,,
20171109_HarBPT_98,18:32:00,18:32:00,BPT,1,,,,
20171109_HarBPT_98,18:40:00,18:40:00,HARBORSIDE,2,,,,
20171109_HarBPT_99,18:47:00,18:47:00,BPT,1,,,,
20171109_HarBPT_99,18:55:00,18:55:00,HARBORSIDE,2,,,,
20171109_HarBPT_100,19:02:00,19:02:00,BPT,1,,,,
20171109_HarBPT_100,19:10:00,19:10:00,HARBORSIDE,2,,,,
20171110_ED2B_01b,13:10:00,13:10:00,PAULUS,1,,,,
20171110_ED2B_01b,14:10:00,14:10:00,BELFORD,2,,,,
20171110_ED2B_02,13:00:00,13:00:00,MIDTOWN,1,,,,
20171110_ED2B_02,14:10:00,14:10:00,BELFORD,2,,,,
20171110_ED2B_03,13:20:00,13:20:00,BPT,1,,,,
20171110_ED2B_03,14:10:00,14:10:00,BELFORD,2,,,,
20171110_ED2B_04,13:30:00,13:30:00,PIER11,1,,,,
20171110_ED2B_04,14:10:00,14:10:00,BELFORD,2,,,,
20171120_TDay_PH-BP_01,20:15:00,20:15:00,PAULUS,1,,,,
20171120_TDay_PH-BP_01,20:22:00,20:22:00,BPT,2,,,,
20171206_H14P79_01,09:02:00,09:02:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_01,09:10:00,09:10:00,MIDTOWN,2,,,,
20171206_H14P79_02,09:22:00,09:22:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_02,09:30:00,09:30:00,MIDTOWN,2,,,,
20171206_H14P79_03,09:42:00,09:42:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_03,09:50:00,09:50:00,MIDTOWN,2,,,,
20171206_H14P79_04,10:02:00,10:02:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_04,10:10:00,10:10:00,MIDTOWN,2,,,,
20171206_H14P79_05,10:22:00,10:22:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_05,10:30:00,10:30:00,MIDTOWN,2,,,,
20171206_H14P79_06,10:42:00,10:42:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_06,10:50:00,10:50:00,MIDTOWN,2,,,,
20171206_H14P79_07,11:02:00,11:02:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_07,11:10:00,11:10:00,MIDTOWN,2,,,,
20171206_H14P79_08,11:22:00,11:22:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_08,11:30:00,11:30:00,MIDTOWN,2,,,,
20171206_H14P79_09,11:42:00,11:42:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_09,11:50:00,11:50:00,MIDTOWN,2,,,,
20171206_H14P79_10,12:02:00,12:02:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_10,12:10:00,12:10:00,MIDTOWN,2,,,,
20171206_H14P79_11,12:22:00,12:22:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_11,12:30:00,12:30:00,MIDTOWN,2,,,,
20171206_H14P79_12,12:42:00,12:42:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_12,12:50:00,12:50:00,MIDTOWN,2,,,,
20171206_H14P79_13,13:02:00,13:02:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_13,13:10:00,13:10:00,MIDTOWN,2,,,,
20171206_H14P79_14,13:22:00,13:22:00,HOBOKEN14STATION,1,,,,
20171206_H14P79_14,13:30:00,13:30:00,MIDTOWN,2,,,,
